Publicacion,Fecha,Total
Defunciones_2020-06-17,2020-07-05,
Defunciones_2020-06-18,2020-07-05,
Defunciones_2020-06-19,2020-07-05,
Defunciones_2020-06-20,2020-07-05,
Defunciones_2020-06-21,2020-07-05,
Defunciones_2020-06-22,2020-07-05,
Defunciones_2020-06-23,2020-07-05,
Defunciones_2020-06-24,2020-07-05,
Defunciones_2020-06-25,2020-07-05,
Defunciones_2020-06-26,2020-07-05,
Defunciones_2020-06-27,2020-07-05,
Defunciones_2020-06-28,2020-07-05,
Defunciones_2020-06-29,2020-07-05,
Defunciones_2020-06-30,2020-07-05,
Defunciones_2020-07-01,2020-07-05,
Defunciones_2020-07-02,2020-07-05,
Defunciones_2020-07-03,2020-07-05,
Defunciones_2020-07-04,2020-07-05,
Defunciones_2020-07-05,2020-07-05,
Defunciones_2020-07-06,2020-07-05,
Defunciones_2020-07-07,2020-07-05,7.0
Defunciones_2020-07-08,2020-07-05,52.0
Defunciones_2020-07-09,2020-07-05,64.0
Defunciones_2020-07-10,2020-07-05,73.0
Defunciones_2020-07-11,2020-07-05,78.0
Defunciones_2020-07-12,2020-07-05,81.0
Defunciones_2020-07-13,2020-07-05,81.0
Defunciones_2020-07-14,2020-07-05,81.0
Defunciones_2020-07-15,2020-07-05,84.0
Defunciones_2020-07-16,2020-07-05,84.0
Defunciones_2020-06-07,2020-07-06,
Defunciones_2020-06-08,2020-07-06,
Defunciones_2020-06-09,2020-07-06,
Defunciones_2020-06-10,2020-07-06,
Defunciones_2020-06-11,2020-07-06,
Defunciones_2020-06-12,2020-07-06,
Defunciones_2020-06-13,2020-07-06,
Defunciones_2020-06-14,2020-07-06,
Defunciones_2020-06-15,2020-07-06,
Defunciones_2020-06-16,2020-07-06,
Defunciones_2020-06-17,2020-07-06,
Defunciones_2020-06-18,2020-07-06,
Defunciones_2020-06-19,2020-07-06,
Defunciones_2020-06-20,2020-07-06,
Defunciones_2020-06-21,2020-07-06,
Defunciones_2020-06-22,2020-07-06,
Defunciones_2020-06-23,2020-07-06,
Defunciones_2020-06-24,2020-07-06,
Defunciones_2020-06-25,2020-07-06,
Defunciones_2020-06-26,2020-07-06,
Defunciones_2020-06-27,2020-07-06,
Defunciones_2020-06-28,2020-07-06,
Defunciones_2020-06-29,2020-07-06,
Defunciones_2020-06-30,2020-07-06,
Defunciones_2020-07-01,2020-07-06,
Defunciones_2020-07-02,2020-07-06,
Defunciones_2020-07-03,2020-07-06,
Defunciones_2020-07-04,2020-07-06,
Defunciones_2020-07-05,2020-07-06,
Defunciones_2020-07-06,2020-07-06,
Defunciones_2020-07-07,2020-07-06,
Defunciones_2020-07-08,2020-07-06,11.0
Defunciones_2020-07-09,2020-07-06,65.0
Defunciones_2020-07-10,2020-07-06,79.0
Defunciones_2020-07-11,2020-07-06,86.0
Defunciones_2020-07-12,2020-07-06,93.0
Defunciones_2020-07-13,2020-07-06,93.0
Defunciones_2020-07-14,2020-07-06,93.0
Defunciones_2020-07-15,2020-07-06,93.0
Defunciones_2020-07-16,2020-07-06,95.0
Defunciones_2020-06-07,2020-07-07,
Defunciones_2020-06-08,2020-07-07,
Defunciones_2020-06-09,2020-07-07,
Defunciones_2020-06-10,2020-07-07,
Defunciones_2020-06-11,2020-07-07,
Defunciones_2020-06-12,2020-07-07,
Defunciones_2020-06-13,2020-07-07,
Defunciones_2020-06-14,2020-07-07,
Defunciones_2020-06-15,2020-07-07,
Defunciones_2020-06-16,2020-07-07,
Defunciones_2020-06-17,2020-07-07,
Defunciones_2020-06-18,2020-07-07,
Defunciones_2020-06-19,2020-07-07,
Defunciones_2020-06-20,2020-07-07,
Defunciones_2020-06-21,2020-07-07,
Defunciones_2020-06-22,2020-07-07,
Defunciones_2020-06-23,2020-07-07,
Defunciones_2020-06-24,2020-07-07,
Defunciones_2020-06-25,2020-07-07,
Defunciones_2020-06-26,2020-07-07,
Defunciones_2020-06-27,2020-07-07,
Defunciones_2020-06-28,2020-07-07,
Defunciones_2020-06-29,2020-07-07,
Defunciones_2020-06-30,2020-07-07,
Defunciones_2020-07-01,2020-07-07,
Defunciones_2020-07-02,2020-07-07,
Defunciones_2020-07-03,2020-07-07,
Defunciones_2020-07-04,2020-07-07,
Defunciones_2020-07-05,2020-07-07,
Defunciones_2020-07-06,2020-07-07,
Defunciones_2020-07-07,2020-07-07,
Defunciones_2020-07-08,2020-07-07,
Defunciones_2020-07-09,2020-07-07,16.0
Defunciones_2020-07-10,2020-07-07,58.0
Defunciones_2020-07-11,2020-07-07,69.0
Defunciones_2020-07-12,2020-07-07,80.0
Defunciones_2020-07-13,2020-07-07,80.0
Defunciones_2020-07-14,2020-07-07,80.0
Defunciones_2020-07-15,2020-07-07,84.0
Defunciones_2020-07-16,2020-07-07,87.0
Defunciones_2020-06-07,2020-07-08,
Defunciones_2020-06-08,2020-07-08,
Defunciones_2020-06-09,2020-07-08,
Defunciones_2020-06-10,2020-07-08,
Defunciones_2020-06-11,2020-07-08,
Defunciones_2020-06-12,2020-07-08,
Defunciones_2020-06-13,2020-07-08,
Defunciones_2020-06-14,2020-07-08,
Defunciones_2020-06-15,2020-07-08,
Defunciones_2020-06-16,2020-07-08,
Defunciones_2020-06-17,2020-07-08,
Defunciones_2020-06-18,2020-07-08,
Defunciones_2020-06-19,2020-07-08,
Defunciones_2020-06-20,2020-07-08,
Defunciones_2020-06-21,2020-07-08,
Defunciones_2020-06-22,2020-07-08,
Defunciones_2020-06-23,2020-07-08,
Defunciones_2020-06-24,2020-07-08,
Defunciones_2020-06-25,2020-07-08,
Defunciones_2020-06-26,2020-07-08,
Defunciones_2020-06-27,2020-07-08,
Defunciones_2020-06-28,2020-07-08,
Defunciones_2020-06-29,2020-07-08,
Defunciones_2020-06-30,2020-07-08,
Defunciones_2020-07-01,2020-07-08,
Defunciones_2020-07-02,2020-07-08,
Defunciones_2020-07-03,2020-07-08,
Defunciones_2020-07-04,2020-07-08,
Defunciones_2020-07-05,2020-07-08,
Defunciones_2020-07-06,2020-07-08,
Defunciones_2020-07-07,2020-07-08,
Defunciones_2020-07-08,2020-07-08,
Defunciones_2020-07-09,2020-07-08,
Defunciones_2020-07-10,2020-07-08,14.0
Defunciones_2020-07-11,2020-07-08,61.0
Defunciones_2020-07-12,2020-07-08,75.0
Defunciones_2020-07-13,2020-07-08,75.0
Defunciones_2020-07-14,2020-07-08,75.0
Defunciones_2020-07-15,2020-07-08,78.0
Defunciones_2020-07-16,2020-07-08,81.0
Defunciones_2020-06-07,2020-07-09,
Defunciones_2020-06-08,2020-07-09,
Defunciones_2020-06-09,2020-07-09,
Defunciones_2020-06-10,2020-07-09,
Defunciones_2020-06-11,2020-07-09,
Defunciones_2020-06-12,2020-07-09,
Defunciones_2020-06-13,2020-07-09,
Defunciones_2020-06-14,2020-07-09,
Defunciones_2020-06-15,2020-07-09,
Defunciones_2020-06-16,2020-07-09,
Defunciones_2020-06-17,2020-07-09,
Defunciones_2020-06-18,2020-07-09,
Defunciones_2020-06-19,2020-07-09,
Defunciones_2020-06-20,2020-07-09,
Defunciones_2020-06-21,2020-07-09,
Defunciones_2020-06-22,2020-07-09,
Defunciones_2020-06-23,2020-07-09,
Defunciones_2020-06-24,2020-07-09,
Defunciones_2020-06-25,2020-07-09,
Defunciones_2020-06-26,2020-07-09,
Defunciones_2020-06-27,2020-07-09,
Defunciones_2020-06-28,2020-07-09,
Defunciones_2020-06-29,2020-07-09,
Defunciones_2020-06-30,2020-07-09,
Defunciones_2020-07-01,2020-07-09,
Defunciones_2020-07-02,2020-07-09,
Defunciones_2020-07-03,2020-07-09,
Defunciones_2020-07-04,2020-07-09,
Defunciones_2020-07-05,2020-07-09,
Defunciones_2020-07-06,2020-07-09,
Defunciones_2020-07-07,2020-07-09,
Defunciones_2020-07-08,2020-07-09,
Defunciones_2020-07-09,2020-07-09,
Defunciones_2020-07-10,2020-07-09,
Defunciones_2020-07-11,2020-07-09,20.0
Defunciones_2020-07-12,2020-07-09,66.0
Defunciones_2020-07-13,2020-07-09,80.0
Defunciones_2020-07-14,2020-07-09,81.0
Defunciones_2020-07-15,2020-07-09,86.0
Defunciones_2020-07-16,2020-07-09,95.0
Defunciones_2020-06-07,2020-07-10,
Defunciones_2020-06-08,2020-07-10,
Defunciones_2020-06-09,2020-07-10,
Defunciones_2020-06-10,2020-07-10,
Defunciones_2020-06-11,2020-07-10,
Defunciones_2020-06-12,2020-07-10,
Defunciones_2020-06-13,2020-07-10,
Defunciones_2020-06-14,2020-07-10,
Defunciones_2020-06-15,2020-07-10,
Defunciones_2020-06-16,2020-07-10,
Defunciones_2020-06-17,2020-07-10,
Defunciones_2020-06-18,2020-07-10,
Defunciones_2020-06-19,2020-07-10,
Defunciones_2020-06-20,2020-07-10,
Defunciones_2020-06-21,2020-07-10,
Defunciones_2020-06-22,2020-07-10,
Defunciones_2020-06-23,2020-07-10,
Defunciones_2020-06-24,2020-07-10,
Defunciones_2020-06-25,2020-07-10,
Defunciones_2020-06-26,2020-07-10,
Defunciones_2020-06-27,2020-07-10,
Defunciones_2020-06-28,2020-07-10,
Defunciones_2020-06-29,2020-07-10,
Defunciones_2020-06-30,2020-07-10,
Defunciones_2020-07-01,2020-07-10,
Defunciones_2020-07-02,2020-07-10,
Defunciones_2020-07-03,2020-07-10,
Defunciones_2020-07-04,2020-07-10,
Defunciones_2020-07-05,2020-07-10,
Defunciones_2020-07-06,2020-07-10,
Defunciones_2020-07-07,2020-07-10,
Defunciones_2020-07-08,2020-07-10,
Defunciones_2020-07-09,2020-07-10,
Defunciones_2020-07-10,2020-07-10,
Defunciones_2020-07-11,2020-07-10,
Defunciones_2020-07-12,2020-07-10,12.0
Defunciones_2020-07-13,2020-07-10,37.0
Defunciones_2020-07-14,2020-07-10,51.0
Defunciones_2020-07-15,2020-07-10,67.0
Defunciones_2020-07-16,2020-07-10,67.0
Defunciones_2020-06-07,2020-07-11,
Defunciones_2020-06-08,2020-07-11,
Defunciones_2020-06-09,2020-07-11,
Defunciones_2020-06-10,2020-07-11,
Defunciones_2020-06-11,2020-07-11,
Defunciones_2020-06-12,2020-07-11,
Defunciones_2020-06-13,2020-07-11,
Defunciones_2020-06-14,2020-07-11,
Defunciones_2020-06-15,2020-07-11,
Defunciones_2020-06-16,2020-07-11,
Defunciones_2020-06-17,2020-07-11,
Defunciones_2020-06-18,2020-07-11,
Defunciones_2020-06-19,2020-07-11,
Defunciones_2020-06-20,2020-07-11,
Defunciones_2020-06-21,2020-07-11,
Defunciones_2020-06-22,2020-07-11,
Defunciones_2020-06-23,2020-07-11,
Defunciones_2020-06-24,2020-07-11,
Defunciones_2020-06-25,2020-07-11,
Defunciones_2020-06-26,2020-07-11,
Defunciones_2020-06-27,2020-07-11,
Defunciones_2020-06-28,2020-07-11,
Defunciones_2020-06-29,2020-07-11,
Defunciones_2020-06-30,2020-07-11,
Defunciones_2020-07-01,2020-07-11,
Defunciones_2020-07-02,2020-07-11,
Defunciones_2020-07-03,2020-07-11,
Defunciones_2020-07-04,2020-07-11,
Defunciones_2020-07-05,2020-07-11,
Defunciones_2020-07-06,2020-07-11,
Defunciones_2020-07-07,2020-07-11,
Defunciones_2020-07-08,2020-07-11,
Defunciones_2020-07-09,2020-07-11,
Defunciones_2020-07-10,2020-07-11,
Defunciones_2020-07-11,2020-07-11,
Defunciones_2020-07-12,2020-07-11,
Defunciones_2020-07-13,2020-07-11,6.0
Defunciones_2020-07-14,2020-07-11,35.0
Defunciones_2020-07-15,2020-07-11,66.0
Defunciones_2020-07-16,2020-07-11,70.0
Defunciones_2020-06-07,2020-07-12,
Defunciones_2020-06-08,2020-07-12,
Defunciones_2020-06-09,2020-07-12,
Defunciones_2020-06-10,2020-07-12,
Defunciones_2020-06-11,2020-07-12,
Defunciones_2020-06-12,2020-07-12,
Defunciones_2020-06-13,2020-07-12,
Defunciones_2020-06-14,2020-07-12,
Defunciones_2020-06-15,2020-07-12,
Defunciones_2020-06-16,2020-07-12,
Defunciones_2020-06-17,2020-07-12,
Defunciones_2020-06-18,2020-07-12,
Defunciones_2020-06-19,2020-07-12,
Defunciones_2020-06-20,2020-07-12,
Defunciones_2020-06-21,2020-07-12,
Defunciones_2020-06-22,2020-07-12,
Defunciones_2020-06-23,2020-07-12,
Defunciones_2020-06-24,2020-07-12,
Defunciones_2020-06-25,2020-07-12,
Defunciones_2020-06-26,2020-07-12,
Defunciones_2020-06-27,2020-07-12,
Defunciones_2020-06-28,2020-07-12,
Defunciones_2020-06-29,2020-07-12,
Defunciones_2020-06-30,2020-07-12,
Defunciones_2020-07-01,2020-07-12,
Defunciones_2020-07-02,2020-07-12,
Defunciones_2020-07-03,2020-07-12,
Defunciones_2020-07-04,2020-07-12,
Defunciones_2020-07-05,2020-07-12,
Defunciones_2020-07-06,2020-07-12,
Defunciones_2020-07-07,2020-07-12,
Defunciones_2020-07-08,2020-07-12,
Defunciones_2020-07-09,2020-07-12,
Defunciones_2020-07-10,2020-07-12,
Defunciones_2020-07-11,2020-07-12,
Defunciones_2020-07-12,2020-07-12,
Defunciones_2020-07-13,2020-07-12,
Defunciones_2020-07-14,2020-07-12,1.0
Defunciones_2020-07-15,2020-07-12,43.0
Defunciones_2020-07-16,2020-07-12,59.0
Defunciones_2020-06-07,2020-07-13,
Defunciones_2020-06-08,2020-07-13,
Defunciones_2020-06-09,2020-07-13,
Defunciones_2020-06-10,2020-07-13,
Defunciones_2020-06-11,2020-07-13,
Defunciones_2020-06-12,2020-07-13,
Defunciones_2020-06-13,2020-07-13,
Defunciones_2020-06-14,2020-07-13,
Defunciones_2020-06-15,2020-07-13,
Defunciones_2020-06-16,2020-07-13,
Defunciones_2020-06-17,2020-07-13,
Defunciones_2020-06-18,2020-07-13,
Defunciones_2020-06-19,2020-07-13,
Defunciones_2020-06-20,2020-07-13,
Defunciones_2020-06-21,2020-07-13,
Defunciones_2020-06-22,2020-07-13,
Defunciones_2020-06-23,2020-07-13,
Defunciones_2020-06-24,2020-07-13,
Defunciones_2020-06-25,2020-07-13,
Defunciones_2020-06-26,2020-07-13,
Defunciones_2020-06-27,2020-07-13,
Defunciones_2020-06-28,2020-07-13,
Defunciones_2020-06-29,2020-07-13,
Defunciones_2020-06-30,2020-07-13,
Defunciones_2020-07-01,2020-07-13,
Defunciones_2020-07-02,2020-07-13,
Defunciones_2020-07-03,2020-07-13,
Defunciones_2020-07-04,2020-07-13,
Defunciones_2020-07-05,2020-07-13,
Defunciones_2020-07-06,2020-07-13,
Defunciones_2020-07-07,2020-07-13,
Defunciones_2020-07-08,2020-07-13,
Defunciones_2020-07-09,2020-07-13,
Defunciones_2020-07-10,2020-07-13,
Defunciones_2020-07-11,2020-07-13,
Defunciones_2020-07-12,2020-07-13,
Defunciones_2020-07-13,2020-07-13,
Defunciones_2020-07-14,2020-07-13,
Defunciones_2020-07-15,2020-07-13,5.0
Defunciones_2020-07-16,2020-07-13,55.0
Defunciones_2020-06-07,2020-07-14,
Defunciones_2020-06-08,2020-07-14,
Defunciones_2020-06-09,2020-07-14,
Defunciones_2020-06-10,2020-07-14,
Defunciones_2020-06-11,2020-07-14,
Defunciones_2020-06-12,2020-07-14,
Defunciones_2020-06-13,2020-07-14,
Defunciones_2020-06-14,2020-07-14,
Defunciones_2020-06-15,2020-07-14,
Defunciones_2020-06-16,2020-07-14,
Defunciones_2020-06-17,2020-07-14,
Defunciones_2020-06-18,2020-07-14,
Defunciones_2020-06-19,2020-07-14,
Defunciones_2020-06-20,2020-07-14,
Defunciones_2020-06-21,2020-07-14,
Defunciones_2020-06-22,2020-07-14,
Defunciones_2020-06-23,2020-07-14,
Defunciones_2020-06-24,2020-07-14,
Defunciones_2020-06-25,2020-07-14,
Defunciones_2020-06-26,2020-07-14,
Defunciones_2020-06-27,2020-07-14,
Defunciones_2020-06-28,2020-07-14,
Defunciones_2020-06-29,2020-07-14,
Defunciones_2020-06-30,2020-07-14,
Defunciones_2020-07-01,2020-07-14,
Defunciones_2020-07-02,2020-07-14,
Defunciones_2020-07-03,2020-07-14,
Defunciones_2020-07-04,2020-07-14,
Defunciones_2020-07-05,2020-07-14,
Defunciones_2020-07-06,2020-07-14,
Defunciones_2020-07-07,2020-07-14,
Defunciones_2020-07-08,2020-07-14,
Defunciones_2020-07-09,2020-07-14,
Defunciones_2020-07-10,2020-07-14,
Defunciones_2020-07-11,2020-07-14,
Defunciones_2020-07-12,2020-07-14,
Defunciones_2020-07-13,2020-07-14,
Defunciones_2020-07-14,2020-07-14,
Defunciones_2020-07-15,2020-07-14,
Defunciones_2020-07-16,2020-07-14,9.0
