Serie,Publicacion,Fecha,Numero defunciones
confirmados,2020-08-24,2020-08-17,55
confirmados,2020-08-25,2020-08-17,55
confirmados,2020-08-26,2020-08-17,55
confirmados,2020-08-27,2020-08-17,55
confirmados,2020-08-28,2020-08-17,56
confirmados,2020-08-29,2020-08-17,56
confirmados,2020-06-18,2020-08-18,0
sospechosos,2020-06-18,2020-08-18,0
confirmados,2020-06-28,2020-08-18,0
sospechosos,2020-06-28,2020-08-18,0
confirmados,2020-07-03,2020-08-18,0
sospechosos,2020-07-03,2020-08-18,0
confirmados,2020-07-09,2020-08-18,0
sospechosos,2020-07-09,2020-08-18,0
confirmados,2020-07-17,2020-08-18,0
confirmados,2020-07-18,2020-08-18,0
sospechosos,2020-07-18,2020-08-18,0
confirmados,2020-07-19,2020-08-18,0
confirmados,2020-07-20,2020-08-18,0
confirmados,2020-07-21,2020-08-18,0
confirmados,2020-07-22,2020-08-18,0
confirmados,2020-07-23,2020-08-18,0
sospechosos,2020-07-24,2020-08-18,0
confirmados,2020-07-24,2020-08-18,0
confirmados,2020-07-25,2020-08-18,0
confirmados,2020-07-26,2020-08-18,0
confirmados,2020-07-27,2020-08-18,0
confirmados,2020-07-28,2020-08-18,0
confirmados,2020-07-29,2020-08-18,0
confirmados,2020-07-30,2020-08-18,0
confirmados,2020-07-31,2020-08-18,0
sospechosos,2020-08-01,2020-08-18,0
confirmados,2020-08-01,2020-08-18,0
confirmados,2020-08-02,2020-08-18,0
confirmados,2020-08-03,2020-08-18,0
confirmados,2020-08-04,2020-08-18,0
confirmados,2020-08-05,2020-08-18,0
confirmados,2020-08-06,2020-08-18,0
confirmados,2020-08-07,2020-08-18,0
sospechosos,2020-08-07,2020-08-18,0
confirmados,2020-08-08,2020-08-18,0
sospechosos,2020-08-08,2020-08-18,0
confirmados,2020-08-09,2020-08-18,0
confirmados,2020-08-10,2020-08-18,0
confirmados,2020-08-11,2020-08-18,0
confirmados,2020-08-12,2020-08-18,0
confirmados,2020-08-13,2020-08-18,0
sospechosos,2020-08-14,2020-08-18,0
confirmados,2020-08-14,2020-08-18,0
confirmados,2020-08-15,2020-08-18,0
confirmados,2020-08-16,2020-08-18,0
confirmados,2020-08-17,2020-08-18,0
confirmados,2020-08-18,2020-08-18,0
confirmados,2020-08-19,2020-08-18,0
confirmados,2020-08-20,2020-08-18,0
confirmados,2020-08-21,2020-08-18,3
sospechosos,2020-08-21,2020-08-18,35
confirmados,2020-08-22,2020-08-18,39
confirmados,2020-08-23,2020-08-18,46
confirmados,2020-08-24,2020-08-18,49
confirmados,2020-08-25,2020-08-18,49
confirmados,2020-08-26,2020-08-18,49
confirmados,2020-08-27,2020-08-18,49
confirmados,2020-08-28,2020-08-18,51
confirmados,2020-08-29,2020-08-18,53
confirmados,2020-06-18,2020-08-19,0
sospechosos,2020-06-18,2020-08-19,0
confirmados,2020-06-28,2020-08-19,0
sospechosos,2020-06-28,2020-08-19,0
confirmados,2020-07-03,2020-08-19,0
sospechosos,2020-07-03,2020-08-19,0
confirmados,2020-07-09,2020-08-19,0
sospechosos,2020-07-09,2020-08-19,0
confirmados,2020-07-17,2020-08-19,0
confirmados,2020-07-18,2020-08-19,0
sospechosos,2020-07-18,2020-08-19,0
confirmados,2020-07-19,2020-08-19,0
confirmados,2020-07-20,2020-08-19,0
confirmados,2020-07-21,2020-08-19,0
confirmados,2020-07-22,2020-08-19,0
confirmados,2020-07-23,2020-08-19,0
sospechosos,2020-07-24,2020-08-19,0
confirmados,2020-07-24,2020-08-19,0
confirmados,2020-07-25,2020-08-19,0
confirmados,2020-07-26,2020-08-19,0
confirmados,2020-07-27,2020-08-19,0
confirmados,2020-07-28,2020-08-19,0
confirmados,2020-07-29,2020-08-19,0
confirmados,2020-07-30,2020-08-19,0
confirmados,2020-07-31,2020-08-19,0
sospechosos,2020-08-01,2020-08-19,0
confirmados,2020-08-01,2020-08-19,0
confirmados,2020-08-02,2020-08-19,0
confirmados,2020-08-03,2020-08-19,0
confirmados,2020-08-04,2020-08-19,0
confirmados,2020-08-05,2020-08-19,0
confirmados,2020-08-06,2020-08-19,0
confirmados,2020-08-07,2020-08-19,0
sospechosos,2020-08-07,2020-08-19,0
confirmados,2020-08-08,2020-08-19,0
sospechosos,2020-08-08,2020-08-19,0
confirmados,2020-08-09,2020-08-19,0
confirmados,2020-08-10,2020-08-19,0
confirmados,2020-08-11,2020-08-19,0
confirmados,2020-08-12,2020-08-19,0
confirmados,2020-08-13,2020-08-19,0
sospechosos,2020-08-14,2020-08-19,0
confirmados,2020-08-14,2020-08-19,0
confirmados,2020-08-15,2020-08-19,0
confirmados,2020-08-16,2020-08-19,0
confirmados,2020-08-17,2020-08-19,0
confirmados,2020-08-18,2020-08-19,0
confirmados,2020-08-19,2020-08-19,0
confirmados,2020-08-20,2020-08-19,0
confirmados,2020-08-21,2020-08-19,0
sospechosos,2020-08-21,2020-08-19,8
confirmados,2020-08-22,2020-08-19,9
confirmados,2020-08-23,2020-08-19,39
confirmados,2020-08-24,2020-08-19,53
confirmados,2020-08-25,2020-08-19,53
confirmados,2020-08-26,2020-08-19,53
confirmados,2020-08-27,2020-08-19,57
confirmados,2020-08-28,2020-08-19,60
confirmados,2020-08-29,2020-08-19,61
confirmados,2020-06-18,2020-08-20,0
sospechosos,2020-06-18,2020-08-20,0
confirmados,2020-06-28,2020-08-20,0
sospechosos,2020-06-28,2020-08-20,0
confirmados,2020-07-03,2020-08-20,0
sospechosos,2020-07-03,2020-08-20,0
confirmados,2020-07-09,2020-08-20,0
sospechosos,2020-07-09,2020-08-20,0
confirmados,2020-07-17,2020-08-20,0
confirmados,2020-07-18,2020-08-20,0
sospechosos,2020-07-18,2020-08-20,0
confirmados,2020-07-19,2020-08-20,0
confirmados,2020-07-20,2020-08-20,0
confirmados,2020-07-21,2020-08-20,0
confirmados,2020-07-22,2020-08-20,0
confirmados,2020-07-23,2020-08-20,0
sospechosos,2020-07-24,2020-08-20,0
confirmados,2020-07-24,2020-08-20,0
confirmados,2020-07-25,2020-08-20,0
confirmados,2020-07-26,2020-08-20,0
confirmados,2020-07-27,2020-08-20,0
confirmados,2020-07-28,2020-08-20,0
confirmados,2020-07-29,2020-08-20,0
confirmados,2020-07-30,2020-08-20,0
confirmados,2020-07-31,2020-08-20,0
sospechosos,2020-08-01,2020-08-20,0
confirmados,2020-08-01,2020-08-20,0
confirmados,2020-08-02,2020-08-20,0
confirmados,2020-08-03,2020-08-20,0
confirmados,2020-08-04,2020-08-20,0
confirmados,2020-08-05,2020-08-20,0
confirmados,2020-08-06,2020-08-20,0
confirmados,2020-08-07,2020-08-20,0
sospechosos,2020-08-07,2020-08-20,0
confirmados,2020-08-08,2020-08-20,0
sospechosos,2020-08-08,2020-08-20,0
confirmados,2020-08-09,2020-08-20,0
confirmados,2020-08-10,2020-08-20,0
confirmados,2020-08-11,2020-08-20,0
confirmados,2020-08-12,2020-08-20,0
confirmados,2020-08-13,2020-08-20,0
sospechosos,2020-08-14,2020-08-20,0
confirmados,2020-08-14,2020-08-20,0
confirmados,2020-08-15,2020-08-20,0
confirmados,2020-08-16,2020-08-20,0
confirmados,2020-08-17,2020-08-20,0
confirmados,2020-08-18,2020-08-20,0
confirmados,2020-08-19,2020-08-20,0
confirmados,2020-08-20,2020-08-20,0
confirmados,2020-08-21,2020-08-20,0
sospechosos,2020-08-21,2020-08-20,0
confirmados,2020-08-22,2020-08-20,0
confirmados,2020-08-23,2020-08-20,12
confirmados,2020-08-24,2020-08-20,45
confirmados,2020-08-25,2020-08-20,50
confirmados,2020-08-26,2020-08-20,50
confirmados,2020-08-27,2020-08-20,51
confirmados,2020-08-28,2020-08-20,56
confirmados,2020-08-29,2020-08-20,58
confirmados,2020-06-18,2020-08-21,0
sospechosos,2020-06-18,2020-08-21,0
confirmados,2020-06-28,2020-08-21,0
sospechosos,2020-06-28,2020-08-21,0
confirmados,2020-07-03,2020-08-21,0
sospechosos,2020-07-03,2020-08-21,0
confirmados,2020-07-09,2020-08-21,0
sospechosos,2020-07-09,2020-08-21,0
confirmados,2020-07-17,2020-08-21,0
confirmados,2020-07-18,2020-08-21,0
sospechosos,2020-07-18,2020-08-21,0
confirmados,2020-07-19,2020-08-21,0
confirmados,2020-07-20,2020-08-21,0
confirmados,2020-07-21,2020-08-21,0
confirmados,2020-07-22,2020-08-21,0
confirmados,2020-07-23,2020-08-21,0
sospechosos,2020-07-24,2020-08-21,0
confirmados,2020-07-24,2020-08-21,0
confirmados,2020-07-25,2020-08-21,0
confirmados,2020-07-26,2020-08-21,0
confirmados,2020-07-27,2020-08-21,0
confirmados,2020-07-28,2020-08-21,0
confirmados,2020-07-29,2020-08-21,0
confirmados,2020-07-30,2020-08-21,0
confirmados,2020-07-31,2020-08-21,0
sospechosos,2020-08-01,2020-08-21,0
confirmados,2020-08-01,2020-08-21,0
confirmados,2020-08-02,2020-08-21,0
confirmados,2020-08-03,2020-08-21,0
confirmados,2020-08-04,2020-08-21,0
confirmados,2020-08-05,2020-08-21,0
confirmados,2020-08-06,2020-08-21,0
confirmados,2020-08-07,2020-08-21,0
sospechosos,2020-08-07,2020-08-21,0
confirmados,2020-08-08,2020-08-21,0
sospechosos,2020-08-08,2020-08-21,0
confirmados,2020-08-09,2020-08-21,0
confirmados,2020-08-10,2020-08-21,0
confirmados,2020-08-11,2020-08-21,0
confirmados,2020-08-12,2020-08-21,0
confirmados,2020-08-13,2020-08-21,0
sospechosos,2020-08-14,2020-08-21,0
confirmados,2020-08-14,2020-08-21,0
confirmados,2020-08-15,2020-08-21,0
confirmados,2020-08-16,2020-08-21,0
confirmados,2020-08-17,2020-08-21,0
confirmados,2020-08-18,2020-08-21,0
confirmados,2020-08-19,2020-08-21,0
confirmados,2020-08-20,2020-08-21,0
confirmados,2020-08-21,2020-08-21,0
sospechosos,2020-08-21,2020-08-21,0
confirmados,2020-08-22,2020-08-21,0
confirmados,2020-08-23,2020-08-21,0
confirmados,2020-08-24,2020-08-21,10
confirmados,2020-08-25,2020-08-21,41
confirmados,2020-08-26,2020-08-21,49
confirmados,2020-08-27,2020-08-21,65
confirmados,2020-08-28,2020-08-21,65
confirmados,2020-08-29,2020-08-21,67
confirmados,2020-06-18,2020-08-22,0
sospechosos,2020-06-18,2020-08-22,0
confirmados,2020-06-28,2020-08-22,0
sospechosos,2020-06-28,2020-08-22,0
confirmados,2020-07-03,2020-08-22,0
sospechosos,2020-07-03,2020-08-22,0
confirmados,2020-07-09,2020-08-22,0
sospechosos,2020-07-09,2020-08-22,0
confirmados,2020-07-17,2020-08-22,0
confirmados,2020-07-18,2020-08-22,0
sospechosos,2020-07-18,2020-08-22,0
confirmados,2020-07-19,2020-08-22,0
confirmados,2020-07-20,2020-08-22,0
confirmados,2020-07-21,2020-08-22,0
confirmados,2020-07-22,2020-08-22,0
confirmados,2020-07-23,2020-08-22,0
sospechosos,2020-07-24,2020-08-22,0
confirmados,2020-07-24,2020-08-22,0
confirmados,2020-07-25,2020-08-22,0
confirmados,2020-07-26,2020-08-22,0
confirmados,2020-07-27,2020-08-22,0
confirmados,2020-07-28,2020-08-22,0
confirmados,2020-07-29,2020-08-22,0
confirmados,2020-07-30,2020-08-22,0
confirmados,2020-07-31,2020-08-22,0
sospechosos,2020-08-01,2020-08-22,0
confirmados,2020-08-01,2020-08-22,0
confirmados,2020-08-02,2020-08-22,0
confirmados,2020-08-03,2020-08-22,0
confirmados,2020-08-04,2020-08-22,0
confirmados,2020-08-05,2020-08-22,0
confirmados,2020-08-06,2020-08-22,0
confirmados,2020-08-07,2020-08-22,0
sospechosos,2020-08-07,2020-08-22,0
confirmados,2020-08-08,2020-08-22,0
sospechosos,2020-08-08,2020-08-22,0
confirmados,2020-08-09,2020-08-22,0
confirmados,2020-08-10,2020-08-22,0
confirmados,2020-08-11,2020-08-22,0
confirmados,2020-08-12,2020-08-22,0
confirmados,2020-08-13,2020-08-22,0
sospechosos,2020-08-14,2020-08-22,0
confirmados,2020-08-14,2020-08-22,0
confirmados,2020-08-15,2020-08-22,0
confirmados,2020-08-16,2020-08-22,0
confirmados,2020-08-17,2020-08-22,0
confirmados,2020-08-18,2020-08-22,0
confirmados,2020-08-19,2020-08-22,0
confirmados,2020-08-20,2020-08-22,0
confirmados,2020-08-21,2020-08-22,0
sospechosos,2020-08-21,2020-08-22,0
confirmados,2020-08-22,2020-08-22,0
confirmados,2020-08-23,2020-08-22,0
confirmados,2020-08-24,2020-08-22,0
confirmados,2020-08-25,2020-08-22,6
confirmados,2020-08-26,2020-08-22,25
confirmados,2020-08-27,2020-08-22,41
confirmados,2020-08-28,2020-08-22,45
confirmados,2020-08-29,2020-08-22,47
confirmados,2020-06-18,2020-08-23,0
sospechosos,2020-06-18,2020-08-23,0
confirmados,2020-06-28,2020-08-23,0
sospechosos,2020-06-28,2020-08-23,0
confirmados,2020-07-03,2020-08-23,0
sospechosos,2020-07-03,2020-08-23,0
confirmados,2020-07-09,2020-08-23,0
sospechosos,2020-07-09,2020-08-23,0
confirmados,2020-07-17,2020-08-23,0
confirmados,2020-07-18,2020-08-23,0
sospechosos,2020-07-18,2020-08-23,0
confirmados,2020-07-19,2020-08-23,0
confirmados,2020-07-20,2020-08-23,0
confirmados,2020-07-21,2020-08-23,0
confirmados,2020-07-22,2020-08-23,0
confirmados,2020-07-23,2020-08-23,0
sospechosos,2020-07-24,2020-08-23,0
confirmados,2020-07-24,2020-08-23,0
confirmados,2020-07-25,2020-08-23,0
confirmados,2020-07-26,2020-08-23,0
confirmados,2020-07-27,2020-08-23,0
confirmados,2020-07-28,2020-08-23,0
confirmados,2020-07-29,2020-08-23,0
confirmados,2020-07-30,2020-08-23,0
confirmados,2020-07-31,2020-08-23,0
sospechosos,2020-08-01,2020-08-23,0
confirmados,2020-08-01,2020-08-23,0
confirmados,2020-08-02,2020-08-23,0
confirmados,2020-08-03,2020-08-23,0
confirmados,2020-08-04,2020-08-23,0
confirmados,2020-08-05,2020-08-23,0
confirmados,2020-08-06,2020-08-23,0
confirmados,2020-08-07,2020-08-23,0
sospechosos,2020-08-07,2020-08-23,0
confirmados,2020-08-08,2020-08-23,0
sospechosos,2020-08-08,2020-08-23,0
confirmados,2020-08-09,2020-08-23,0
confirmados,2020-08-10,2020-08-23,0
confirmados,2020-08-11,2020-08-23,0
confirmados,2020-08-12,2020-08-23,0
confirmados,2020-08-13,2020-08-23,0
sospechosos,2020-08-14,2020-08-23,0
confirmados,2020-08-14,2020-08-23,0
confirmados,2020-08-15,2020-08-23,0
confirmados,2020-08-16,2020-08-23,0
confirmados,2020-08-17,2020-08-23,0
confirmados,2020-08-18,2020-08-23,0
confirmados,2020-08-19,2020-08-23,0
confirmados,2020-08-20,2020-08-23,0
confirmados,2020-08-21,2020-08-23,0
sospechosos,2020-08-21,2020-08-23,0
confirmados,2020-08-22,2020-08-23,0
confirmados,2020-08-23,2020-08-23,0
confirmados,2020-08-24,2020-08-23,0
confirmados,2020-08-25,2020-08-23,0
confirmados,2020-08-26,2020-08-23,5
confirmados,2020-08-27,2020-08-23,37
confirmados,2020-08-28,2020-08-23,40
confirmados,2020-08-29,2020-08-23,41
confirmados,2020-06-18,2020-08-24,0
sospechosos,2020-06-18,2020-08-24,0
confirmados,2020-06-28,2020-08-24,0
sospechosos,2020-06-28,2020-08-24,0
confirmados,2020-07-03,2020-08-24,0
sospechosos,2020-07-03,2020-08-24,0
confirmados,2020-07-09,2020-08-24,0
sospechosos,2020-07-09,2020-08-24,0
confirmados,2020-07-17,2020-08-24,0
confirmados,2020-07-18,2020-08-24,0
sospechosos,2020-07-18,2020-08-24,0
confirmados,2020-07-19,2020-08-24,0
confirmados,2020-07-20,2020-08-24,0
confirmados,2020-07-21,2020-08-24,0
confirmados,2020-07-22,2020-08-24,0
confirmados,2020-07-23,2020-08-24,0
sospechosos,2020-07-24,2020-08-24,0
confirmados,2020-07-24,2020-08-24,0
confirmados,2020-07-25,2020-08-24,0
confirmados,2020-07-26,2020-08-24,0
confirmados,2020-07-27,2020-08-24,0
confirmados,2020-07-28,2020-08-24,0
confirmados,2020-07-29,2020-08-24,0
confirmados,2020-07-30,2020-08-24,0
confirmados,2020-07-31,2020-08-24,0
sospechosos,2020-08-01,2020-08-24,0
confirmados,2020-08-01,2020-08-24,0
confirmados,2020-08-02,2020-08-24,0
confirmados,2020-08-03,2020-08-24,0
confirmados,2020-08-04,2020-08-24,0
confirmados,2020-08-05,2020-08-24,0
confirmados,2020-08-06,2020-08-24,0
confirmados,2020-08-07,2020-08-24,0
sospechosos,2020-08-07,2020-08-24,0
confirmados,2020-08-08,2020-08-24,0
sospechosos,2020-08-08,2020-08-24,0
confirmados,2020-08-09,2020-08-24,0
confirmados,2020-08-10,2020-08-24,0
confirmados,2020-08-11,2020-08-24,0
confirmados,2020-08-12,2020-08-24,0
confirmados,2020-08-13,2020-08-24,0
sospechosos,2020-08-14,2020-08-24,0
confirmados,2020-08-14,2020-08-24,0
confirmados,2020-08-15,2020-08-24,0
confirmados,2020-08-16,2020-08-24,0
confirmados,2020-08-17,2020-08-24,0
confirmados,2020-08-18,2020-08-24,0
confirmados,2020-08-19,2020-08-24,0
confirmados,2020-08-20,2020-08-24,0
confirmados,2020-08-21,2020-08-24,0
sospechosos,2020-08-21,2020-08-24,0
confirmados,2020-08-22,2020-08-24,0
confirmados,2020-08-23,2020-08-24,0
confirmados,2020-08-24,2020-08-24,0
confirmados,2020-08-25,2020-08-24,0
confirmados,2020-08-26,2020-08-24,0
confirmados,2020-08-27,2020-08-24,11
confirmados,2020-08-28,2020-08-24,40
confirmados,2020-08-29,2020-08-24,52
confirmados,2020-06-18,2020-08-25,0
sospechosos,2020-06-18,2020-08-25,0
confirmados,2020-06-28,2020-08-25,0
sospechosos,2020-06-28,2020-08-25,0
confirmados,2020-07-03,2020-08-25,0
sospechosos,2020-07-03,2020-08-25,0
confirmados,2020-07-09,2020-08-25,0
sospechosos,2020-07-09,2020-08-25,0
confirmados,2020-07-17,2020-08-25,0
confirmados,2020-07-18,2020-08-25,0
sospechosos,2020-07-18,2020-08-25,0
confirmados,2020-07-19,2020-08-25,0
confirmados,2020-07-20,2020-08-25,0
confirmados,2020-07-21,2020-08-25,0
confirmados,2020-07-22,2020-08-25,0
confirmados,2020-07-23,2020-08-25,0
sospechosos,2020-07-24,2020-08-25,0
confirmados,2020-07-24,2020-08-25,0
confirmados,2020-07-25,2020-08-25,0
confirmados,2020-07-26,2020-08-25,0
confirmados,2020-07-27,2020-08-25,0
confirmados,2020-07-28,2020-08-25,0
confirmados,2020-07-29,2020-08-25,0
confirmados,2020-07-30,2020-08-25,0
confirmados,2020-07-31,2020-08-25,0
sospechosos,2020-08-01,2020-08-25,0
confirmados,2020-08-01,2020-08-25,0
confirmados,2020-08-02,2020-08-25,0
confirmados,2020-08-03,2020-08-25,0
confirmados,2020-08-04,2020-08-25,0
confirmados,2020-08-05,2020-08-25,0
confirmados,2020-08-06,2020-08-25,0
confirmados,2020-08-07,2020-08-25,0
sospechosos,2020-08-07,2020-08-25,0
confirmados,2020-08-08,2020-08-25,0
sospechosos,2020-08-08,2020-08-25,0
confirmados,2020-08-09,2020-08-25,0
confirmados,2020-08-10,2020-08-25,0
confirmados,2020-08-11,2020-08-25,0
confirmados,2020-08-12,2020-08-25,0
confirmados,2020-08-13,2020-08-25,0
sospechosos,2020-08-14,2020-08-25,0
confirmados,2020-08-14,2020-08-25,0
confirmados,2020-08-15,2020-08-25,0
confirmados,2020-08-16,2020-08-25,0
confirmados,2020-08-17,2020-08-25,0
confirmados,2020-08-18,2020-08-25,0
confirmados,2020-08-19,2020-08-25,0
confirmados,2020-08-20,2020-08-25,0
confirmados,2020-08-21,2020-08-25,0
sospechosos,2020-08-21,2020-08-25,0
confirmados,2020-08-22,2020-08-25,0
confirmados,2020-08-23,2020-08-25,0
confirmados,2020-08-24,2020-08-25,0
confirmados,2020-08-25,2020-08-25,0
confirmados,2020-08-26,2020-08-25,0
confirmados,2020-08-27,2020-08-25,0
confirmados,2020-08-28,2020-08-25,11
confirmados,2020-08-29,2020-08-25,32
confirmados,2020-06-18,2020-08-26,0
sospechosos,2020-06-18,2020-08-26,0
confirmados,2020-06-28,2020-08-26,0
sospechosos,2020-06-28,2020-08-26,0
confirmados,2020-07-03,2020-08-26,0
sospechosos,2020-07-03,2020-08-26,0
confirmados,2020-07-09,2020-08-26,0
sospechosos,2020-07-09,2020-08-26,0
confirmados,2020-07-17,2020-08-26,0
confirmados,2020-07-18,2020-08-26,0
sospechosos,2020-07-18,2020-08-26,0
confirmados,2020-07-19,2020-08-26,0
confirmados,2020-07-20,2020-08-26,0
confirmados,2020-07-21,2020-08-26,0
confirmados,2020-07-22,2020-08-26,0
confirmados,2020-07-23,2020-08-26,0
sospechosos,2020-07-24,2020-08-26,0
confirmados,2020-07-24,2020-08-26,0
confirmados,2020-07-25,2020-08-26,0
confirmados,2020-07-26,2020-08-26,0
confirmados,2020-07-27,2020-08-26,0
confirmados,2020-07-28,2020-08-26,0
confirmados,2020-07-29,2020-08-26,0
confirmados,2020-07-30,2020-08-26,0
confirmados,2020-07-31,2020-08-26,0
sospechosos,2020-08-01,2020-08-26,0
confirmados,2020-08-01,2020-08-26,0
confirmados,2020-08-02,2020-08-26,0
confirmados,2020-08-03,2020-08-26,0
confirmados,2020-08-04,2020-08-26,0
confirmados,2020-08-05,2020-08-26,0
confirmados,2020-08-06,2020-08-26,0
confirmados,2020-08-07,2020-08-26,0
sospechosos,2020-08-07,2020-08-26,0
confirmados,2020-08-08,2020-08-26,0
sospechosos,2020-08-08,2020-08-26,0
confirmados,2020-08-09,2020-08-26,0
confirmados,2020-08-10,2020-08-26,0
confirmados,2020-08-11,2020-08-26,0
confirmados,2020-08-12,2020-08-26,0
confirmados,2020-08-13,2020-08-26,0
sospechosos,2020-08-14,2020-08-26,0
confirmados,2020-08-14,2020-08-26,0
confirmados,2020-08-15,2020-08-26,0
confirmados,2020-08-16,2020-08-26,0
confirmados,2020-08-17,2020-08-26,0
confirmados,2020-08-18,2020-08-26,0
confirmados,2020-08-19,2020-08-26,0
confirmados,2020-08-20,2020-08-26,0
confirmados,2020-08-21,2020-08-26,0
sospechosos,2020-08-21,2020-08-26,0
confirmados,2020-08-22,2020-08-26,0
confirmados,2020-08-23,2020-08-26,0
confirmados,2020-08-24,2020-08-26,0
confirmados,2020-08-25,2020-08-26,0
confirmados,2020-08-26,2020-08-26,0
confirmados,2020-08-27,2020-08-26,0
confirmados,2020-08-28,2020-08-26,0
confirmados,2020-08-29,2020-08-26,5
confirmados,2020-06-18,en verificación,0
sospechosos,2020-06-18,en verificación,0
confirmados,2020-06-28,en verificación,0
sospechosos,2020-06-28,en verificación,0
confirmados,2020-07-03,en verificación,0
sospechosos,2020-07-03,en verificación,0
confirmados,2020-07-09,en verificación,0
sospechosos,2020-07-09,en verificación,0
confirmados,2020-07-17,en verificación,0
confirmados,2020-07-18,en verificación,0
sospechosos,2020-07-18,en verificación,0
confirmados,2020-07-19,en verificación,0
confirmados,2020-07-20,en verificación,0
confirmados,2020-07-21,en verificación,0
confirmados,2020-07-22,en verificación,0
confirmados,2020-07-23,en verificación,0
sospechosos,2020-07-24,en verificación,0
confirmados,2020-07-24,en verificación,0
confirmados,2020-07-25,en verificación,0
confirmados,2020-07-26,en verificación,0
confirmados,2020-07-27,en verificación,0
confirmados,2020-07-28,en verificación,0
confirmados,2020-07-29,en verificación,0
confirmados,2020-07-30,en verificación,0
confirmados,2020-07-31,en verificación,0
sospechosos,2020-08-01,en verificación,0
confirmados,2020-08-01,en verificación,0
confirmados,2020-08-02,en verificación,0
confirmados,2020-08-03,en verificación,0
confirmados,2020-08-04,en verificación,0
confirmados,2020-08-05,en verificación,0
confirmados,2020-08-06,en verificación,0
confirmados,2020-08-07,en verificación,0
sospechosos,2020-08-07,en verificación,0
confirmados,2020-08-08,en verificación,0
sospechosos,2020-08-08,en verificación,0
confirmados,2020-08-09,en verificación,0
confirmados,2020-08-10,en verificación,1
confirmados,2020-08-11,en verificación,1
confirmados,2020-08-12,en verificación,1
confirmados,2020-08-13,en verificación,1
