country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-04-07,-64,-57,-75,-70,-33,16
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-04-08,-62,-57,-76,-63,-33,18
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-04-09,-59,-54,-75,-67,-38,17
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-04-10,-81,-76,-85,-87,-68,
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-04-11,-83,-74,-88,-81,-49,
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-04-12,-84,-77,-90,-82,-39,
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-04-13,-61,-60,-77,-67,-33,19
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-04-14,-65,-61,-78,-60,-33,17
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-04-15,-64,-61,-76,-64,-32,19
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-04-16,-65,-61,-77,-65,-34,20
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-04-17,-67,-61,-75,-65,-31,20
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-04-18,-77,-67,-84,-69,-32,
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-04-19,-80,-74,-88,-79,-39,
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-04-20,-63,-58,-77,-64,-30,17
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-04-21,-63,-59,-77,-60,-30,16
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-04-22,-63,-57,-77,-62,-30,15
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-04-23,-64,-58,-76,-67,-32,18
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-04-24,-66,-58,-75,-65,-29,20
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-04-25,-75,-67,-83,-65,-29,
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-04-26,-79,-73,-88,-79,-38,
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-04-27,-64,-60,-78,-66,-27,19
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-04-28,-63,-60,-77,-61,-28,16
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-04-29,-60,-56,-76,-63,-26,16
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-04-30,-59,-50,-75,-58,-25,13
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-05-01,-78,-83,-84,-85,-68,
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-05-02,-75,-66,-83,-68,-36,
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-05-03,-79,-70,-87,-82,-37,
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-05-04,-59,-55,-76,-65,-24,16
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-05-05,-59,-54,-74,-63,-23,16
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-05-06,-56,-53,-75,-64,-23,16
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-05-07,-56,-55,-74,-75,-23,19
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-05-08,-61,-57,-74,-76,-22,20
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-05-09,-70,-62,-80,-71,-24,
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-05-10,-78,-67,-86,-82,-28,
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-05-11,-60,-60,-77,-74,-26,19
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-05-12,-60,-59,-76,-68,-25,18
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-05-13,-56,-56,-76,-66,-24,19
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-05-14,-60,-59,-77,-66,-26,21
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-05-15,-65,-60,-77,-69,-28,22
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-05-16,-76,-68,-85,-70,-26,
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-05-17,-81,-72,-88,-82,-31,
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-05-18,-59,-59,-77,-70,-26,20
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-05-19,-60,-56,-77,-68,-25,19
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-05-20,-58,-53,-76,-67,-25,18
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-05-21,-76,-72,-84,-86,-60,
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-05-22,-66,-61,-77,-74,-32,25
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-05-23,-76,-69,-85,-76,-26,
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-05-24,-82,-73,-89,-83,-33,
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-05-25,-61,-58,-78,-74,-25,21
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-05-26,-62,-59,-77,-73,-23,20
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-05-27,-62,-59,-77,-76,-24,22
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-05-28,-60,-60,-78,-75,-26,22
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-05-29,-65,-61,-77,-76,-24,25
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-05-30,-75,-68,-83,-78,-20,
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-05-31,-80,-72,-88,-88,-32,
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-06-01,-60,-58,-77,-75,-24,21
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-06-02,-62,-57,-78,-71,-25,20
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-06-03,-63,-59,-77,-78,-30,22
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-06-04,-61,-59,-77,-75,-26,22
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-06-05,-67,-61,-77,-73,-24,25
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-06-06,-77,-69,-85,-76,-25,
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-06-07,-81,-72,-89,-88,-32,
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-06-08,-63,-61,-80,-76,-26,22
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-06-09,-63,-59,-78,-70,-26,21
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-06-10,-60,-59,-77,-75,-26,22
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-06-11,-63,-59,-77,-76,-27,21
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-06-12,-72,-67,-81,-81,-34,30
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-06-13,-77,-68,-84,-79,-25,
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-06-14,-81,-75,-88,-89,-27,
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-06-15,-62,-60,-78,-77,-27,21
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-06-16,-63,-59,-76,-74,-24,21
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-06-17,-70,-63,-82,-81,-35,27
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-06-18,-65,-59,-78,-77,-27,24
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-06-19,-67,-59,-76,-75,-25,24
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-06-20,-76,-65,-84,-77,-23,
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-06-21,-82,-72,-88,-90,-22,
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-06-22,-65,-63,-80,-75,-28,22
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-06-23,-69,-63,-81,-77,-33,24
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-06-24,-65,-61,-79,-74,-29,24
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-06-25,-66,-61,-78,-78,-28,23
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-06-26,-67,-62,-77,-78,-26,25
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-06-27,-76,-69,-84,-80,-24,
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-06-28,-80,-72,-89,-89,-29,
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-06-29,-81,-77,-89,-92,-67,
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-06-30,-61,-56,-76,-68,-25,19
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-07-01,-60,-55,-77,-67,-27,21
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-07-02,-62,-57,-78,-70,-27,22
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-07-03,-64,-58,-76,-69,-25,23
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-07-04,-83,-72,-89,-82,-34,
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-07-05,-80,-69,-88,-85,-28,
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-07-06,-60,-56,-77,-68,-28,22
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-07-07,-62,-57,-77,-65,-28,20
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-07-08,-62,-59,-76,-66,-26,21
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-07-09,-63,-58,-77,-73,-27,22
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-07-10,-66,-60,-77,-74,-26,25
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-07-11,-76,-68,-84,-76,-24,
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-07-12,-79,-73,-87,-85,-28,
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-07-13,-60,-60,-78,-73,-27,22
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-07-14,-61,-58,-78,-76,-28,21
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-07-15,-60,-55,-76,-72,-27,21
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-07-16,-71,-66,-83,-86,-57,
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-07-17,-63,-60,-76,-76,-32,25
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-07-18,-75,-67,-84,-78,-23,
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-07-19,-78,-72,-87,-89,-30,
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-07-20,-58,-58,-76,-72,-23,21
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-07-21,-68,-63,-81,-79,-32,26
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-07-22,-59,-56,-74,-75,-24,21
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-07-23,-63,-58,-75,-75,-26,22
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-07-24,-63,-61,-75,-75,-25,24
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-07-25,-74,-68,-82,-78,-25,
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-07-26,-78,-71,-86,-87,-26,
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-07-27,-61,-59,-76,-74,-26,21
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-07-28,-59,-56,-75,-72,-25,20
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-07-29,-56,-54,-73,-68,-23,20
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-07-30,-60,-54,-73,-76,-27,20
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-07-31,-62,-57,-73,-72,-23,22
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-08-01,-71,-65,-80,-73,-21,
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-08-02,-75,-66,-84,-86,-27,
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-08-03,-59,-52,-74,-73,-25,20
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-08-04,-59,-55,-76,-69,-25,20
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-08-05,-57,-53,-74,-70,-24,18
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-08-06,-58,-56,-75,-71,-25,20
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-08-07,-60,-55,-70,-66,-22,20
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-08-08,-69,-61,-79,-70,-19,
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-08-09,-76,-66,-85,-79,-25,
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-08-10,-56,-55,-74,-67,-24,17
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-08-11,-55,-53,-74,-64,-22,16
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-08-12,-54,-50,-72,-64,-21,18
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-08-13,-55,-51,-71,-64,-22,17
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-08-14,-54,-49,-69,-63,-22,18
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-08-15,-68,-60,-78,-71,-22,
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-08-16,-72,-63,-82,-79,-22,
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-08-17,,-52,-72,,-20,17
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-08-18,,-52,-74,,,16
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-08-19,,-53,-72,,,16
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-08-20,,-54,-73,,-19,18
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-08-21,,-55,-72,,-20,19
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-08-22,-67,-62,-81,,,
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-08-23,,-66,-83,,,
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-08-24,,-54,-73,,-24,17
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-08-25,,-53,-77,,-27,17
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-08-26,,,-73,,,16
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-08-27,,-51,-72,,-20,17
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-08-28,,-53,-71,,-21,19
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-08-29,-64,-60,-78,,,
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-08-30,,-62,-82,,,
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-08-31,,-53,-73,,-22,16
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-09-01,,-52,-73,,,14
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-09-02,,-50,-73,,-22,15
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-09-03,,-53,-74,,-23,17
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-09-04,,-57,-73,,-22,18
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-09-05,-65,-59,-78,,,
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-09-06,,-66,-82,,,
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-09-07,,-54,-74,,-23,18
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-09-08,,-53,-74,,-24,16
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-09-09,,,-73,,-24,15
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-09-10,,,-72,,-26,15
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-09-11,-54,-54,-72,-59,-26,15
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-09-12,-63,-64,-79,-58,-22,
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-09-13,-68,-60,-82,-76,-30,
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-09-14,-42,-50,-72,-51,-22,16
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-09-15,-45,-48,-71,-46,-25,16
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-09-16,-42,-43,-71,-48,-25,14
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-09-17,-47,-48,-70,-49,-28,16
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-09-18,-76,-82,-83,-78,-68,
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-09-19,-82,-85,-88,-80,-56,
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-09-20,-78,-72,-87,-55,-38,
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-09-21,-50,-57,-76,-60,-27,19
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-09-22,-55,-59,-77,-48,-27,19
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-09-23,-53,-55,-76,-55,-23,20
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-09-24,-56,-58,-76,-56,-26,20
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-09-25,-61,-56,-76,-59,-25,23
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-09-26,-65,-63,-80,-61,-20,20
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-09-27,-71,-66,-81,-69,-29,22
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-09-28,-56,-55,-77,-58,-24,21
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-09-29,-56,-55,-75,-50,-23,18
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-09-30,-52,-51,-77,-52,-24,16
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-10-01,-53,-51,-76,-55,-24,16
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-10-02,-54,-46,-69,-52,-24,17
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-10-03,-61,-50,-73,-55,-24,17
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-10-04,-64,-57,-74,-68,-35,19
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-10-05,-54,-49,-74,-54,-26,16
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-10-06,-53,-49,-74,-50,-26,14
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-10-07,-49,-47,-72,-48,-22,15
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-10-08,-51,-45,-70,-54,-22,17
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-10-09,-51,-44,-65,-53,-23,19
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-10-10,-62,-52,-73,-56,-17,19
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-10-11,-63,-51,-73,-65,-30,19
CL,Chile,Valparaíso,Petorca Province,,,,ChIJA-vEwulYiJYRdSSuNfh3j18,2020-10-12,-55,-50,-67,-70,-61,28
