Region,Categoria,Fecha,Numero
Magallanes,residencias,2020-07-03,8.0
Arica y Parinacota,cupos totales,2020-07-04,383.0
Tarapacá,cupos totales,2020-07-04,666.0
Antofagasta,cupos totales,2020-07-04,456.0
Atacama,cupos totales,2020-07-04,183.0
Coquimbo,cupos totales,2020-07-04,478.0
Valparaíso,cupos totales,2020-07-04,1206.0
Metropolitana,cupos totales,2020-07-04,3804.0
O’Higgins,cupos totales,2020-07-04,146.0
Maule,cupos totales,2020-07-04,563.0
Ñuble,cupos totales,2020-07-04,301.0
Biobío,cupos totales,2020-07-04,716.0
Araucanía,cupos totales,2020-07-04,383.0
Los Ríos,cupos totales,2020-07-04,82.0
Los Lagos,cupos totales,2020-07-04,281.0
Aysén,cupos totales,2020-07-04,23.0
Magallanes,cupos totales,2020-07-04,201.0
Arica y Parinacota,usuarios en residencia,2020-07-04,307.0
Tarapacá,usuarios en residencia,2020-07-04,415.0
Antofagasta,usuarios en residencia,2020-07-04,237.0
Atacama,usuarios en residencia,2020-07-04,88.0
Coquimbo,usuarios en residencia,2020-07-04,151.0
Valparaíso,usuarios en residencia,2020-07-04,474.0
Metropolitana,usuarios en residencia,2020-07-04,2298.0
O’Higgins,usuarios en residencia,2020-07-04,117.0
Maule,usuarios en residencia,2020-07-04,296.0
Ñuble,usuarios en residencia,2020-07-04,149.0
Biobío,usuarios en residencia,2020-07-04,337.0
Araucanía,usuarios en residencia,2020-07-04,222.0
Los Ríos,usuarios en residencia,2020-07-04,45.0
Los Lagos,usuarios en residencia,2020-07-04,101.0
Aysén,usuarios en residencia,2020-07-04,14.0
Magallanes,usuarios en residencia,2020-07-04,90.0
Arica y Parinacota,residencias,2020-07-04,12.0
Tarapacá,residencias,2020-07-04,11.0
Antofagasta,residencias,2020-07-04,10.0
Atacama,residencias,2020-07-04,6.0
Coquimbo,residencias,2020-07-04,8.0
Valparaíso,residencias,2020-07-04,11.0
Metropolitana,residencias,2020-07-04,34.0
O’Higgins,residencias,2020-07-04,5.0
Maule,residencias,2020-07-04,10.0
Ñuble,residencias,2020-07-04,6.0
Biobío,residencias,2020-07-04,16.0
Araucanía,residencias,2020-07-04,6.0
Los Ríos,residencias,2020-07-04,3.0
Los Lagos,residencias,2020-07-04,6.0
Aysén,residencias,2020-07-04,2.0
Magallanes,residencias,2020-07-04,8.0
Arica y Parinacota,cupos totales,2020-07-05,370.0
Tarapacá,cupos totales,2020-07-05,665.0
Antofagasta,cupos totales,2020-07-05,456.0
Atacama,cupos totales,2020-07-05,174.0
Coquimbo,cupos totales,2020-07-05,479.0
Valparaíso,cupos totales,2020-07-05,1246.0
Metropolitana,cupos totales,2020-07-05,3774.0
O’Higgins,cupos totales,2020-07-05,194.0
Maule,cupos totales,2020-07-05,585.0
Ñuble,cupos totales,2020-07-05,318.0
Biobío,cupos totales,2020-07-05,714.0
Araucanía,cupos totales,2020-07-05,377.0
Los Ríos,cupos totales,2020-07-05,83.0
Los Lagos,cupos totales,2020-07-05,293.0
Aysén,cupos totales,2020-07-05,23.0
Magallanes,cupos totales,2020-07-05,201.0
Arica y Parinacota,usuarios en residencia,2020-07-05,276.0
Tarapacá,usuarios en residencia,2020-07-05,402.0
Antofagasta,usuarios en residencia,2020-07-05,254.0
Atacama,usuarios en residencia,2020-07-05,96.0
Coquimbo,usuarios en residencia,2020-07-05,144.0
Valparaíso,usuarios en residencia,2020-07-05,532.0
Metropolitana,usuarios en residencia,2020-07-05,2151.0
O’Higgins,usuarios en residencia,2020-07-05,129.0
Maule,usuarios en residencia,2020-07-05,288.0
Ñuble,usuarios en residencia,2020-07-05,152.0
Biobío,usuarios en residencia,2020-07-05,470.0
Araucanía,usuarios en residencia,2020-07-05,219.0
Los Ríos,usuarios en residencia,2020-07-05,52.0
Los Lagos,usuarios en residencia,2020-07-05,107.0
Aysén,usuarios en residencia,2020-07-05,12.0
Magallanes,usuarios en residencia,2020-07-05,83.0
Arica y Parinacota,residencias,2020-07-05,10.0
Tarapacá,residencias,2020-07-05,11.0
Antofagasta,residencias,2020-07-05,10.0
Atacama,residencias,2020-07-05,6.0
Coquimbo,residencias,2020-07-05,8.0
Valparaíso,residencias,2020-07-05,11.0
Metropolitana,residencias,2020-07-05,34.0
O’Higgins,residencias,2020-07-05,5.0
Maule,residencias,2020-07-05,11.0
Ñuble,residencias,2020-07-05,6.0
Biobío,residencias,2020-07-05,15.0
Araucanía,residencias,2020-07-05,6.0
Los Ríos,residencias,2020-07-05,3.0
Los Lagos,residencias,2020-07-05,6.0
Aysén,residencias,2020-07-05,2.0
Magallanes,residencias,2020-07-05,8.0
Arica y Parinacota,cupos totales,2020-07-06,372.0
Tarapacá,cupos totales,2020-07-06,665.0
Antofagasta,cupos totales,2020-07-06,458.0
Atacama,cupos totales,2020-07-06,137.0
Coquimbo,cupos totales,2020-07-06,479.0
Valparaíso,cupos totales,2020-07-06,1206.0
Metropolitana,cupos totales,2020-07-06,3794.0
O’Higgins,cupos totales,2020-07-06,196.0
Maule,cupos totales,2020-07-06,595.0
Ñuble,cupos totales,2020-07-06,261.0
Biobío,cupos totales,2020-07-06,717.0
Araucanía,cupos totales,2020-07-06,377.0
Los Ríos,cupos totales,2020-07-06,123.0
Los Lagos,cupos totales,2020-07-06,323.0
Aysén,cupos totales,2020-07-06,23.0
Magallanes,cupos totales,2020-07-06,201.0
Arica y Parinacota,usuarios en residencia,2020-07-06,304.0
Tarapacá,usuarios en residencia,2020-07-06,428.0
Antofagasta,usuarios en residencia,2020-07-06,258.0
Atacama,usuarios en residencia,2020-07-06,92.0
Coquimbo,usuarios en residencia,2020-07-06,152.0
Valparaíso,usuarios en residencia,2020-07-06,536.0
Metropolitana,usuarios en residencia,2020-07-06,2084.0
O’Higgins,usuarios en residencia,2020-07-06,110.0
Maule,usuarios en residencia,2020-07-06,315.0
Ñuble,usuarios en residencia,2020-07-06,161.0
Biobío,usuarios en residencia,2020-07-06,467.0
Araucanía,usuarios en residencia,2020-07-06,239.0
Los Ríos,usuarios en residencia,2020-07-06,48.0
Los Lagos,usuarios en residencia,2020-07-06,133.0
Aysén,usuarios en residencia,2020-07-06,12.0
Magallanes,usuarios en residencia,2020-07-06,77.0
Arica y Parinacota,residencias,2020-07-06,10.0
Tarapacá,residencias,2020-07-06,11.0
Antofagasta,residencias,2020-07-06,10.0
Atacama,residencias,2020-07-06,4.0
Coquimbo,residencias,2020-07-06,8.0
Valparaíso,residencias,2020-07-06,11.0
Metropolitana,residencias,2020-07-06,34.0
O’Higgins,residencias,2020-07-06,5.0
Maule,residencias,2020-07-06,11.0
Ñuble,residencias,2020-07-06,6.0
Biobío,residencias,2020-07-06,15.0
Araucanía,residencias,2020-07-06,6.0
Los Ríos,residencias,2020-07-06,3.0
Los Lagos,residencias,2020-07-06,7.0
Aysén,residencias,2020-07-06,2.0
Magallanes,residencias,2020-07-06,8.0
Arica y Parinacota,cupos totales,2020-07-07,399.0
Tarapacá,cupos totales,2020-07-07,667.0
Antofagasta,cupos totales,2020-07-07,434.0
Atacama,cupos totales,2020-07-07,128.0
Coquimbo,cupos totales,2020-07-07,479.0
Valparaíso,cupos totales,2020-07-07,1206.0
Metropolitana,cupos totales,2020-07-07,3828.0
O’Higgins,cupos totales,2020-07-07,153.0
Maule,cupos totales,2020-07-07,563.0
Ñuble,cupos totales,2020-07-07,261.0
Biobío,cupos totales,2020-07-07,717.0
Araucanía,cupos totales,2020-07-07,377.0
Los Ríos,cupos totales,2020-07-07,123.0
Los Lagos,cupos totales,2020-07-07,323.0
Aysén,cupos totales,2020-07-07,23.0
Magallanes,cupos totales,2020-07-07,201.0
Arica y Parinacota,usuarios en residencia,2020-07-07,353.0
Tarapacá,usuarios en residencia,2020-07-07,452.0
Antofagasta,usuarios en residencia,2020-07-07,242.0
Atacama,usuarios en residencia,2020-07-07,84.0
Coquimbo,usuarios en residencia,2020-07-07,178.0
Valparaíso,usuarios en residencia,2020-07-07,540.0
Metropolitana,usuarios en residencia,2020-07-07,2011.0
O’Higgins,usuarios en residencia,2020-07-07,114.0
Maule,usuarios en residencia,2020-07-07,296.0
Ñuble,usuarios en residencia,2020-07-07,238.0
Biobío,usuarios en residencia,2020-07-07,486.0
Araucanía,usuarios en residencia,2020-07-07,240.0
Los Ríos,usuarios en residencia,2020-07-07,52.0
Los Lagos,usuarios en residencia,2020-07-07,142.0
Aysén,usuarios en residencia,2020-07-07,10.0
Magallanes,usuarios en residencia,2020-07-07,76.0
Arica y Parinacota,residencias,2020-07-07,11.0
Tarapacá,residencias,2020-07-07,11.0
Antofagasta,residencias,2020-07-07,9.0
Atacama,residencias,2020-07-07,3.0
Coquimbo,residencias,2020-07-07,8.0
Valparaíso,residencias,2020-07-07,11.0
Metropolitana,residencias,2020-07-07,34.0
O’Higgins,residencias,2020-07-07,2.0
Maule,residencias,2020-07-07,10.0
Ñuble,residencias,2020-07-07,7.0
Biobío,residencias,2020-07-07,15.0
Araucanía,residencias,2020-07-07,6.0
Los Ríos,residencias,2020-07-07,3.0
Los Lagos,residencias,2020-07-07,7.0
Aysén,residencias,2020-07-07,2.0
Magallanes,residencias,2020-07-07,8.0
Arica y Parinacota,cupos totales,2020-07-08,455.0
Tarapacá,cupos totales,2020-07-08,667.0
Antofagasta,cupos totales,2020-07-08,434.0
Atacama,cupos totales,2020-07-08,128.0
Coquimbo,cupos totales,2020-07-08,479.0
Valparaíso,cupos totales,2020-07-08,1207.0
Metropolitana,cupos totales,2020-07-08,3822.0
O’Higgins,cupos totales,2020-07-08,153.0
Maule,cupos totales,2020-07-08,584.0
Ñuble,cupos totales,2020-07-08,241.0
Biobío,cupos totales,2020-07-08,746.0
Araucanía,cupos totales,2020-07-08,377.0
Los Ríos,cupos totales,2020-07-08,123.0
Los Lagos,cupos totales,2020-07-08,323.0
Aysén,cupos totales,2020-07-08,23.0
Magallanes,cupos totales,2020-07-08,201.0
Arica y Parinacota,usuarios en residencia,2020-07-08,382.0
Tarapacá,usuarios en residencia,2020-07-08,475.0
Antofagasta,usuarios en residencia,2020-07-08,247.0
Atacama,usuarios en residencia,2020-07-08,71.0
Coquimbo,usuarios en residencia,2020-07-08,175.0
Valparaíso,usuarios en residencia,2020-07-08,480.0
Metropolitana,usuarios en residencia,2020-07-08,2037.0
O’Higgins,usuarios en residencia,2020-07-08,117.0
Maule,usuarios en residencia,2020-07-08,367.0
Ñuble,usuarios en residencia,2020-07-08,210.0
Biobío,usuarios en residencia,2020-07-08,475.0
Araucanía,usuarios en residencia,2020-07-08,241.0
Los Ríos,usuarios en residencia,2020-07-08,44.0
Los Lagos,usuarios en residencia,2020-07-08,139.0
Aysén,usuarios en residencia,2020-07-08,10.0
Magallanes,usuarios en residencia,2020-07-08,80.0
Arica y Parinacota,residencias,2020-07-08,11.0
Tarapacá,residencias,2020-07-08,11.0
Antofagasta,residencias,2020-07-08,9.0
Atacama,residencias,2020-07-08,3.0
Coquimbo,residencias,2020-07-08,8.0
Valparaíso,residencias,2020-07-08,11.0
Metropolitana,residencias,2020-07-08,34.0
O’Higgins,residencias,2020-07-08,3.0
Maule,residencias,2020-07-08,12.0
Ñuble,residencias,2020-07-08,5.0
Biobío,residencias,2020-07-08,16.0
Araucanía,residencias,2020-07-08,6.0
Los Ríos,residencias,2020-07-08,3.0
Los Lagos,residencias,2020-07-08,7.0
Aysén,residencias,2020-07-08,2.0
Magallanes,residencias,2020-07-08,8.0
Arica y Parinacota,cupos totales,2020-07-09,406.0
Tarapacá,cupos totales,2020-07-09,675.0
Antofagasta,cupos totales,2020-07-09,625.0
Atacama,cupos totales,2020-07-09,128.0
Coquimbo,cupos totales,2020-07-09,479.0
Valparaíso,cupos totales,2020-07-09,1206.0
Metropolitana,cupos totales,2020-07-09,3885.0
O’Higgins,cupos totales,2020-07-09,153.0
Maule,cupos totales,2020-07-09,588.0
Ñuble,cupos totales,2020-07-09,223.0
Biobío,cupos totales,2020-07-09,867.0
Araucanía,cupos totales,2020-07-09,377.0
Los Ríos,cupos totales,2020-07-09,123.0
Los Lagos,cupos totales,2020-07-09,327.0
Aysén,cupos totales,2020-07-09,23.0
Magallanes,cupos totales,2020-07-09,201.0
Arica y Parinacota,usuarios en residencia,2020-07-09,329.0
Tarapacá,usuarios en residencia,2020-07-09,493.0
Antofagasta,usuarios en residencia,2020-07-09,261.0
Atacama,usuarios en residencia,2020-07-09,77.0
Coquimbo,usuarios en residencia,2020-07-09,174.0
Valparaíso,usuarios en residencia,2020-07-09,463.0
Metropolitana,usuarios en residencia,2020-07-09,2062.0
O’Higgins,usuarios en residencia,2020-07-09,117.0
Maule,usuarios en residencia,2020-07-09,396.0
Ñuble,usuarios en residencia,2020-07-09,191.0
Biobío,usuarios en residencia,2020-07-09,485.0
Araucanía,usuarios en residencia,2020-07-09,240.0
Los Ríos,usuarios en residencia,2020-07-09,50.0
Los Lagos,usuarios en residencia,2020-07-09,136.0
Aysén,usuarios en residencia,2020-07-09,7.0
Magallanes,usuarios en residencia,2020-07-09,78.0
Arica y Parinacota,residencias,2020-07-09,10.0
Tarapacá,residencias,2020-07-09,11.0
Antofagasta,residencias,2020-07-09,10.0
Atacama,residencias,2020-07-09,3.0
Coquimbo,residencias,2020-07-09,8.0
Valparaíso,residencias,2020-07-09,11.0
Metropolitana,residencias,2020-07-09,35.0
O’Higgins,residencias,2020-07-09,3.0
Maule,residencias,2020-07-09,12.0
Ñuble,residencias,2020-07-09,5.0
Biobío,residencias,2020-07-09,17.0
Araucanía,residencias,2020-07-09,6.0
Los Ríos,residencias,2020-07-09,3.0
Los Lagos,residencias,2020-07-09,7.0
Aysén,residencias,2020-07-09,2.0
Magallanes,residencias,2020-07-09,8.0
Arica y Parinacota,cupos totales,2020-07-10,419.0
Tarapacá,cupos totales,2020-07-10,673.0
Antofagasta,cupos totales,2020-07-10,624.0
Atacama,cupos totales,2020-07-10,298.0
Coquimbo,cupos totales,2020-07-10,479.0
Valparaíso,cupos totales,2020-07-10,702.0
Metropolitana,cupos totales,2020-07-10,3885.0
O’Higgins,cupos totales,2020-07-10,198.0
Maule,cupos totales,2020-07-10,588.0
Ñuble,cupos totales,2020-07-10,241.0
Biobío,cupos totales,2020-07-10,867.0
Araucanía,cupos totales,2020-07-10,377.0
Los Ríos,cupos totales,2020-07-10,123.0
Los Lagos,cupos totales,2020-07-10,331.0
Aysén,cupos totales,2020-07-10,23.0
Magallanes,cupos totales,2020-07-10,201.0
Arica y Parinacota,usuarios en residencia,2020-07-10,332.0
Tarapacá,usuarios en residencia,2020-07-10,523.0
Antofagasta,usuarios en residencia,2020-07-10,271.0
Atacama,usuarios en residencia,2020-07-10,81.0
Coquimbo,usuarios en residencia,2020-07-10,189.0
Valparaíso,usuarios en residencia,2020-07-10,463.0
Metropolitana,usuarios en residencia,2020-07-10,2111.0
O’Higgins,usuarios en residencia,2020-07-10,116.0
Maule,usuarios en residencia,2020-07-10,415.0
Ñuble,usuarios en residencia,2020-07-10,195.0
Biobío,usuarios en residencia,2020-07-10,512.0
Araucanía,usuarios en residencia,2020-07-10,229.0
Los Ríos,usuarios en residencia,2020-07-10,53.0
Los Lagos,usuarios en residencia,2020-07-10,142.0
Aysén,usuarios en residencia,2020-07-10,7.0
Magallanes,usuarios en residencia,2020-07-10,73.0
Arica y Parinacota,residencias,2020-07-10,10.0
Tarapacá,residencias,2020-07-10,11.0
Antofagasta,residencias,2020-07-10,10.0
Atacama,residencias,2020-07-10,4.0
Coquimbo,residencias,2020-07-10,8.0
Valparaíso,residencias,2020-07-10,11.0
Metropolitana,residencias,2020-07-10,35.0
O’Higgins,residencias,2020-07-10,4.0
Maule,residencias,2020-07-10,12.0
Ñuble,residencias,2020-07-10,5.0
Biobío,residencias,2020-07-10,17.0
Araucanía,residencias,2020-07-10,6.0
Los Ríos,residencias,2020-07-10,3.0
Los Lagos,residencias,2020-07-10,7.0
Aysén,residencias,2020-07-10,2.0
Magallanes,residencias,2020-07-10,8.0
Arica y Parinacota,cupos totales,2020-07-11,427.0
Tarapacá,cupos totales,2020-07-11,673.0
Antofagasta,cupos totales,2020-07-11,628.0
Atacama,cupos totales,2020-07-11,297.0
Coquimbo,cupos totales,2020-07-11,505.0
Valparaíso,cupos totales,2020-07-11,701.0
Metropolitana,cupos totales,2020-07-11,3887.0
O’Higgins,cupos totales,2020-07-11,198.0
Maule,cupos totales,2020-07-11,589.0
Ñuble,cupos totales,2020-07-11,241.0
Biobío,cupos totales,2020-07-11,894.0
Araucanía,cupos totales,2020-07-11,374.0
Los Ríos,cupos totales,2020-07-11,123.0
Los Lagos,cupos totales,2020-07-11,327.0
Aysén,cupos totales,2020-07-11,23.0
Magallanes,cupos totales,2020-07-11,201.0
Arica y Parinacota,usuarios en residencia,2020-07-11,339.0
Tarapacá,usuarios en residencia,2020-07-11,535.0
Antofagasta,usuarios en residencia,2020-07-11,275.0
Atacama,usuarios en residencia,2020-07-11,84.0
Coquimbo,usuarios en residencia,2020-07-11,195.0
Valparaíso,usuarios en residencia,2020-07-11,461.0
Metropolitana,usuarios en residencia,2020-07-11,2121.0
O’Higgins,usuarios en residencia,2020-07-11,141.0
Maule,usuarios en residencia,2020-07-11,403.0
Ñuble,usuarios en residencia,2020-07-11,199.0
Biobío,usuarios en residencia,2020-07-11,542.0
Araucanía,usuarios en residencia,2020-07-11,212.0
Los Ríos,usuarios en residencia,2020-07-11,61.0
Los Lagos,usuarios en residencia,2020-07-11,153.0
Aysén,usuarios en residencia,2020-07-11,10.0
Magallanes,usuarios en residencia,2020-07-11,40.0
Arica y Parinacota,residencias,2020-07-11,10.0
Tarapacá,residencias,2020-07-11,11.0
Antofagasta,residencias,2020-07-11,10.0
Atacama,residencias,2020-07-11,4.0
Coquimbo,residencias,2020-07-11,8.0
Valparaíso,residencias,2020-07-11,11.0
Metropolitana,residencias,2020-07-11,35.0
O’Higgins,residencias,2020-07-11,4.0
Maule,residencias,2020-07-11,12.0
Ñuble,residencias,2020-07-11,6.0
Biobío,residencias,2020-07-11,17.0
Araucanía,residencias,2020-07-11,6.0
Los Ríos,residencias,2020-07-11,3.0
Los Lagos,residencias,2020-07-11,7.0
Aysén,residencias,2020-07-11,2.0
Magallanes,residencias,2020-07-11,8.0
Arica y Parinacota,cupos totales,2020-07-12,418.0
Tarapacá,cupos totales,2020-07-12,673.0
Antofagasta,cupos totales,2020-07-12,628.0
Atacama,cupos totales,2020-07-12,299.0
Coquimbo,cupos totales,2020-07-12,536.0
Valparaíso,cupos totales,2020-07-12,701.0
Metropolitana,cupos totales,2020-07-12,3895.0
O’Higgins,cupos totales,2020-07-12,197.0
Maule,cupos totales,2020-07-12,587.0
Ñuble,cupos totales,2020-07-12,261.0
Biobío,cupos totales,2020-07-12,894.0
Araucanía,cupos totales,2020-07-12,378.0
Los Ríos,cupos totales,2020-07-12,123.0
Los Lagos,cupos totales,2020-07-12,327.0
Aysén,cupos totales,2020-07-12,23.0
Magallanes,cupos totales,2020-07-12,184.0
Arica y Parinacota,usuarios en residencia,2020-07-12,346.0
Tarapacá,usuarios en residencia,2020-07-12,523.0
Antofagasta,usuarios en residencia,2020-07-12,308.0
Atacama,usuarios en residencia,2020-07-12,102.0
Coquimbo,usuarios en residencia,2020-07-12,225.0
Valparaíso,usuarios en residencia,2020-07-12,456.0
Metropolitana,usuarios en residencia,2020-07-12,2155.0
O’Higgins,usuarios en residencia,2020-07-12,150.0
Maule,usuarios en residencia,2020-07-12,420.0
Ñuble,usuarios en residencia,2020-07-12,204.0
Biobío,usuarios en residencia,2020-07-12,554.0
Araucanía,usuarios en residencia,2020-07-12,206.0
Los Ríos,usuarios en residencia,2020-07-12,71.0
Los Lagos,usuarios en residencia,2020-07-12,150.0
Aysén,usuarios en residencia,2020-07-12,6.0
Magallanes,usuarios en residencia,2020-07-12,48.0
Arica y Parinacota,residencias,2020-07-12,10.0
Tarapacá,residencias,2020-07-12,11.0
Antofagasta,residencias,2020-07-12,10.0
Atacama,residencias,2020-07-12,4.0
Coquimbo,residencias,2020-07-12,9.0
Valparaíso,residencias,2020-07-12,11.0
Metropolitana,residencias,2020-07-12,35.0
O’Higgins,residencias,2020-07-12,4.0
Maule,residencias,2020-07-12,12.0
Ñuble,residencias,2020-07-12,6.0
Biobío,residencias,2020-07-12,17.0
Araucanía,residencias,2020-07-12,6.0
Los Ríos,residencias,2020-07-12,3.0
Los Lagos,residencias,2020-07-12,7.0
Aysén,residencias,2020-07-12,2.0
Magallanes,residencias,2020-07-12,8.0
Arica y Parinacota,cupos totales,2020-07-13,430.0
Tarapacá,cupos totales,2020-07-13,673.0
Antofagasta,cupos totales,2020-07-13,658.0
Atacama,cupos totales,2020-07-13,299.0
Coquimbo,cupos totales,2020-07-13,540.0
Valparaíso,cupos totales,2020-07-13,701.0
Metropolitana,cupos totales,2020-07-13,3887.0
O’Higgins,cupos totales,2020-07-13,198.0
Maule,cupos totales,2020-07-13,587.0
Ñuble,cupos totales,2020-07-13,261.0
Biobío,cupos totales,2020-07-13,894.0
Araucanía,cupos totales,2020-07-13,378.0
Los Ríos,cupos totales,2020-07-13,123.0
Los Lagos,cupos totales,2020-07-13,327.0
Aysén,cupos totales,2020-07-13,23.0
Magallanes,cupos totales,2020-07-13,201.0
Arica y Parinacota,usuarios en residencia,2020-07-13,375.0
Tarapacá,usuarios en residencia,2020-07-13,550.0
Antofagasta,usuarios en residencia,2020-07-13,315.0
Atacama,usuarios en residencia,2020-07-13,116.0
Coquimbo,usuarios en residencia,2020-07-13,233.0
Valparaíso,usuarios en residencia,2020-07-13,444.0
Metropolitana,usuarios en residencia,2020-07-13,2210.0
O’Higgins,usuarios en residencia,2020-07-13,128.0
